zone_code,height_code,item_category_code,price,discount_percent,daily_customer_traffic,nearby_promotion,city_code,movement
6,1,8,1604.0,10.0,76.0,0,1,Ignored
5,3,1,1842.0,20.0,117.0,1,1,Ignored
1,1,5,2323.0,25.0,384.0,0,1,Fast
2,1,5,1309.0,25.0,362.0,1,1,Fast
2,2,1,1052.0,25.0,320.0,1,2,Fast
2,1,1,1150.0,15.0,335.0,1,1,Fast
1,3,8,2067.0,30.0,350.0,1,1,Fast
6,1,1,1000.0,0.0,144.0,1,2,Ignored
3,1,4,298.0,5.0,287.0,1,1,Fast
3,2,4,1202.0,25.0,285.0,1,2,Fast
5,2,5,972.0,,146.0,1,2,Ignored
2,1,7,2965.0,25.0,324.0,0,1,Fast
5,1,5,2845.0,30.0,164.0,0,2,Slow
2,2,2,648.0,0.0,322.0,0,1,Slow
6,3,5,1963.0,25.0,96.0,0,2,Ignored
5,1,1,1376.0,20.0,86.0,1,1,Slow
5,2,6,2087.0,15.0,117.0,0,1,Ignored
4,2,1,1194.0,5.0,211.0,1,1,Ignored
2,1,5,1064.0,0.0,378.0,1,1,Fast
5,1,7,1007.0,0.0,144.0,0,1,Slow
5,3,5,568.0,5.0,155.0,0,1,Ignored
4,2,7,2158.0,30.0,175.0,0,1,Ignored
1,2,1,1101.0,10.0,344.0,1,1,Fast
4,2,8,1198.0,20.0,281.0,0,1,Slow
5,3,7,551.0,10.0,114.0,0,2,Ignored
2,1,7,907.0,30.0,311.0,1,2,Fast
5,1,6,2392.0,25.0,101.0,1,1,Slow
2,2,5,1861.0,0.0,325.0,0,1,Slow
1,3,8,1042.0,5.0,379.0,1,1,Fast
6,1,2,676.0,15.0,102.0,1,2,Slow
6,3,7,1066.0,20.0,75.0,0,1,Ignored
5,1,8,1110.0,0.0,133.0,1,2,Ignored
6,2,5,1192.0,5.0,57.0,1,1,Ignored
6,2,3,311.0,20.0,82.0,0,1,Ignored
1,2,3,1239.0,0.0,376.0,0,2,Slow
6,2,2,2550.0,15.0,39.0,1,2,Ignored
2,2,3,2161.0,25.0,312.0,0,1,Slow
3,1,3,1112.0,15.0,340.0,0,2,Fast
1,1,7,512.0,20.0,370.0,0,2,Fast
3,2,6,454.0,10.0,279.0,0,1,Slow
4,2,2,2136.0,5.0,190.0,0,2,Ignored
6,3,8,873.0,30.0,71.0,1,2,Ignored
2,1,7,1591.0,20.0,337.0,1,1,Fast
5,1,2,2349.0,15.0,216.0,0,1,Ignored
3,2,3,736.0,,322.0,0,1,Slow
5,2,7,918.0,30.0,125.0,0,2,Ignored
4,1,3,2218.0,20.0,269.0,1,2,Fast
5,3,7,790.0,5.0,153.0,1,1,Ignored
3,2,4,,30.0,313.0,1,1,Fast
3,1,6,1544.0,25.0,308.0,0,1,Fast
4,3,5,1867.0,10.0,215.0,0,1,Ignored
3,2,4,1442.0,10.0,291.0,1,1,Fast
1,3,3,598.0,15.0,370.0,0,1,Slow
3,3,3,1670.0,10.0,316.0,0,1,Slow
6,1,8,1504.0,30.0,85.0,1,2,Slow
6,1,7,1188.0,20.0,88.0,0,1,Ignored
5,1,3,1189.0,30.0,142.0,0,2,Slow
2,2,4,1161.0,15.0,329.0,0,2,Fast
2,3,5,2809.0,0.0,330.0,0,2,Ignored
2,1,2,391.0,15.0,312.0,0,1,Fast
1,1,5,1322.0,15.0,327.0,0,2,Fast
5,3,6,2679.0,5.0,138.0,0,1,Ignored
3,1,3,552.0,15.0,358.0,0,2,Fast
5,2,7,2606.0,0.0,130.0,1,1,Ignored
2,1,8,796.0,0.0,273.0,0,1,Slow
5,2,2,3408.0,10.0,170.0,1,1,Ignored
2,3,7,1414.0,10.0,297.0,0,1,Ignored
1,1,5,1425.0,0.0,342.0,0,2,Slow
5,3,8,1372.0,30.0,130.0,0,1,Ignored
4,1,5,602.0,25.0,209.0,1,1,Fast
6,1,7,588.0,10.0,94.0,0,2,Ignored
1,1,5,377.0,20.0,353.0,1,1,Fast
2,2,2,314.0,15.0,355.0,1,2,Fast
4,3,4,1422.0,20.0,201.0,1,2,Ignored
6,3,6,1070.0,0.0,99.0,0,2,Ignored
4,3,4,2802.0,5.0,258.0,0,2,Ignored
6,1,2,5577.0,10.0,116.0,0,2,Ignored
3,1,5,1218.0,30.0,276.0,0,1,Fast
1,3,6,1350.0,15.0,350.0,1,1,Fast
3,1,7,531.0,10.0,,0,2,Fast
3,3,4,1362.0,0.0,338.0,1,1,Slow
3,2,6,1752.0,25.0,318.0,0,2,Slow
5,1,5,1229.0,20.0,163.0,0,2,Ignored
1,1,4,742.0,15.0,335.0,1,1,Fast
1,2,2,1318.0,0.0,366.0,0,1,Slow
5,3,3,656.0,0.0,169.0,0,1,Ignored
6,2,5,734.0,25.0,76.0,1,1,Ignored
6,1,6,1209.0,25.0,,0,2,Ignored
4,1,4,1078.0,10.0,234.0,0,1,Fast
6,3,5,2057.0,10.0,88.0,0,1,Ignored
6,3,7,2091.0,30.0,39.0,1,1,Ignored
6,2,5,415.0,0.0,93.0,0,1,Ignored
1,3,8,607.0,10.0,366.0,1,1,Fast
1,2,7,1962.0,0.0,376.0,1,2,Slow
6,1,6,1962.0,15.0,83.0,0,2,Ignored
4,2,7,1584.0,30.0,264.0,1,2,Fast
2,1,5,421.0,0.0,311.0,0,1,Fast
3,1,1,1275.0,0.0,247.0,0,1,Fast
2,3,3,1460.0,5.0,372.0,1,1,Slow
1,1,8,1319.0,15.0,441.0,0,2,Fast
4,2,2,485.0,0.0,210.0,1,1,Ignored
4,1,7,784.0,25.0,261.0,0,1,Fast
5,2,2,1239.0,0.0,,0,2,Ignored
3,3,8,1837.0,30.0,293.0,1,1,Fast
3,1,7,1150.0,25.0,318.0,0,2,Fast
1,1,6,3807.0,30.0,375.0,1,2,Fast
4,2,5,1230.0,10.0,234.0,0,1,Ignored
5,1,5,978.0,25.0,167.0,0,1,Slow
2,2,3,1456.0,20.0,259.0,0,1,Slow
4,1,1,1881.0,0.0,231.0,0,1,Slow
5,3,2,946.0,30.0,184.0,0,2,Ignored
2,2,6,1655.0,30.0,341.0,1,1,Fast
6,2,7,1203.0,5.0,56.0,0,1,Ignored
1,2,1,3679.0,25.0,371.0,0,1,Fast
5,1,2,964.0,25.0,157.0,1,1,Fast
1,1,6,405.0,10.0,363.0,0,1,Fast
3,1,4,3380.0,15.0,359.0,0,2,Fast
6,3,6,435.0,5.0,127.0,1,2,Ignored
6,2,7,1184.0,0.0,57.0,1,1,Ignored
3,1,3,2840.0,15.0,343.0,0,1,Fast
6,2,3,2231.0,0.0,71.0,1,1,Ignored
2,2,8,2193.0,20.0,346.0,0,2,Slow
4,3,5,1269.0,20.0,237.0,0,1,Ignored
5,2,5,943.0,20.0,101.0,1,1,Ignored
6,3,2,796.0,15.0,52.0,0,2,Ignored
3,2,6,702.0,15.0,337.0,0,2,Slow
6,3,1,1260.0,30.0,57.0,0,1,Ignored
4,3,3,367.0,30.0,289.0,1,1,Slow
5,1,3,1181.0,0.0,145.0,1,1,Ignored
1,1,6,1898.0,10.0,349.0,0,2,Fast
3,2,7,3804.0,0.0,267.0,0,1,Ignored
3,3,2,1404.0,30.0,304.0,1,1,Slow
1,3,3,1357.0,15.0,336.0,0,2,Slow
2,1,5,478.0,30.0,300.0,0,1,Fast
6,2,5,1372.0,30.0,92.0,0,1,Ignored
6,2,6,640.0,20.0,113.0,0,2,Ignored
5,3,8,402.0,0.0,125.0,0,1,Ignored
6,1,8,2601.0,20.0,24.0,0,2,Ignored
2,1,8,783.0,20.0,339.0,0,2,Fast
6,1,4,1947.0,10.0,51.0,0,1,Ignored
3,3,6,793.0,15.0,300.0,0,2,Slow
3,1,3,2070.0,10.0,320.0,1,2,Fast
1,1,2,2907.0,20.0,305.0,1,1,Fast
1,1,3,1844.0,5.0,352.0,0,1,Fast
1,3,2,1762.0,0.0,386.0,0,1,Ignored
6,1,4,691.0,5.0,86.0,1,1,Slow
1,1,2,664.0,15.0,375.0,1,1,Fast
6,1,1,2992.0,30.0,52.0,1,2,Slow
4,1,8,3160.0,10.0,195.0,0,1,Slow
4,3,4,1118.0,,274.0,1,1,Slow
6,3,5,2035.0,0.0,36.0,1,2,Ignored
6,3,5,2441.0,0.0,72.0,0,1,Ignored
4,1,2,1506.0,30.0,272.0,0,2,Slow
4,3,7,2601.0,5.0,244.0,0,1,Ignored
6,1,5,3020.0,20.0,84.0,0,1,Ignored
2,2,6,659.0,25.0,304.0,0,1,Slow
2,2,2,983.0,0.0,323.0,1,2,Slow
2,3,3,1612.0,0.0,395.0,1,1,Slow
5,2,1,3079.0,10.0,133.0,1,1,Ignored
6,2,8,460.0,20.0,95.0,0,2,Ignored
3,1,3,408.0,20.0,331.0,0,1,Fast
2,1,1,807.0,5.0,307.0,1,1,Fast
4,2,4,542.0,5.0,235.0,0,2,Ignored
1,1,8,857.0,30.0,372.0,0,1,Fast
1,3,4,505.0,25.0,352.0,0,2,Fast
2,2,6,1440.0,5.0,372.0,0,1,Slow
2,1,3,2320.0,5.0,291.0,0,1,Slow
3,1,1,693.0,25.0,317.0,1,1,Fast
6,1,6,686.0,10.0,43.0,0,1,Ignored
4,1,2,887.0,5.0,252.0,0,1,Fast
4,3,3,1960.0,0.0,243.0,0,1,Ignored
1,1,1,1531.0,30.0,368.0,1,2,Fast
4,2,6,1714.0,20.0,289.0,0,1,Slow
3,1,8,850.0,0.0,338.0,1,1,Fast
6,1,2,1633.0,5.0,96.0,0,1,Ignored
1,2,6,450.0,5.0,380.0,0,2,Slow
6,1,4,2420.0,15.0,133.0,0,2,Ignored
2,1,6,899.0,5.0,338.0,0,1,Fast
2,3,4,1593.0,20.0,341.0,1,1,Fast
4,2,7,711.0,15.0,210.0,0,1,Ignored
1,2,1,340.0,20.0,,1,1,Fast
3,2,4,222.0,15.0,285.0,1,1,Fast
2,3,4,795.0,15.0,357.0,0,1,Slow
2,3,2,2792.0,0.0,360.0,1,1,Slow
2,1,4,1300.0,10.0,327.0,1,2,Fast
3,3,2,2156.0,0.0,326.0,1,1,Slow
1,1,8,2401.0,20.0,358.0,0,1,Fast
4,1,3,1037.0,10.0,273.0,1,1,Fast
4,3,3,1198.0,10.0,213.0,1,1,Ignored
3,1,2,1978.0,0.0,284.0,1,2,Fast
5,3,7,1000.0,30.0,149.0,0,1,Ignored
3,3,4,530.0,20.0,322.0,0,2,Slow
5,3,7,1157.0,15.0,92.0,1,1,Ignored
4,3,3,1134.0,5.0,237.0,0,1,Ignored
5,3,7,2461.0,25.0,123.0,0,1,Ignored
5,1,7,1116.0,30.0,168.0,0,1,Slow
4,1,2,2312.0,20.0,255.0,0,1,Slow
6,3,4,2100.0,5.0,126.0,1,1,Ignored
5,1,4,1697.0,10.0,96.0,0,1,Ignored
1,1,8,488.0,25.0,318.0,0,1,Fast
5,3,3,2768.0,5.0,130.0,0,2,Ignored
6,2,6,3230.0,0.0,72.0,0,2,Ignored
3,1,4,1167.0,25.0,338.0,1,2,Fast
4,3,7,2088.0,,210.0,0,1,Ignored
6,1,3,4206.0,10.0,92.0,0,1,Ignored
3,2,5,286.0,15.0,256.0,0,1,Slow
4,3,1,963.0,20.0,249.0,1,1,Slow
1,1,7,1537.0,25.0,342.0,0,2,Fast
3,3,3,384.0,5.0,312.0,1,1,Slow
6,3,3,1290.0,15.0,111.0,1,1,Ignored
2,2,7,1398.0,0.0,339.0,0,2,Slow
5,2,1,1296.0,0.0,134.0,0,2,Ignored
3,2,8,1717.0,20.0,307.0,1,1,Slow
2,3,1,2552.0,15.0,329.0,1,2,Slow
2,3,7,2229.0,0.0,294.0,1,1,Slow
6,1,4,2710.0,25.0,52.0,0,1,Ignored
5,3,8,3903.0,20.0,130.0,1,1,Ignored
3,3,6,658.0,25.0,342.0,0,1,Slow
5,1,8,1489.0,0.0,198.0,0,1,Ignored
5,2,6,1357.0,0.0,118.0,0,1,Ignored
1,2,1,1298.0,0.0,347.0,0,1,Slow
5,2,2,693.0,15.0,139.0,1,1,Ignored
5,2,6,1160.0,25.0,193.0,0,1,Ignored
3,2,7,1599.0,5.0,315.0,0,1,Slow
2,3,8,1881.0,15.0,312.0,1,1,Slow
1,1,1,524.0,25.0,374.0,1,1,Fast
4,2,8,993.0,10.0,232.0,0,2,Ignored
1,3,3,907.0,5.0,366.0,0,1,Slow
1,2,1,1306.0,10.0,351.0,1,1,Fast
1,1,6,5872.0,15.0,348.0,0,2,Fast
5,3,5,609.0,0.0,163.0,0,1,Ignored
5,1,6,1682.0,25.0,120.0,0,1,Ignored
5,1,2,1216.0,20.0,98.0,0,2,Slow
2,1,2,1262.0,15.0,322.0,1,1,Fast
4,3,3,609.0,5.0,275.0,1,2,Slow
4,2,8,1598.0,0.0,207.0,0,2,Ignored
3,1,1,1566.0,20.0,308.0,0,1,Slow
6,2,4,1349.0,20.0,70.0,1,2,Ignored
4,3,1,1410.0,10.0,226.0,1,1,Slow
2,3,5,613.0,10.0,338.0,0,2,Slow
6,1,6,1073.0,10.0,91.0,0,2,Ignored
4,1,1,737.0,0.0,267.0,1,1,Fast
2,1,8,3211.0,25.0,285.0,0,1,Fast
2,3,6,2653.0,15.0,389.0,0,2,Ignored
4,3,6,1391.0,0.0,234.0,0,1,Ignored
6,3,1,1989.0,15.0,112.0,0,2,Ignored
1,1,4,,0.0,361.0,1,2,Fast
1,2,4,1767.0,15.0,316.0,0,1,Slow
4,2,2,316.0,10.0,268.0,0,1,Slow
5,1,5,604.0,5.0,161.0,1,1,Slow
6,1,4,1202.0,0.0,94.0,0,2,Ignored
5,3,7,3065.0,0.0,115.0,0,1,Ignored
2,3,3,1166.0,20.0,348.0,0,1,Slow
3,3,1,1625.0,20.0,283.0,0,1,Slow
6,1,7,934.0,10.0,100.0,0,1,Ignored
5,3,6,2230.0,5.0,157.0,1,2,Ignored
1,2,6,688.0,30.0,328.0,0,1,Fast
5,2,3,705.0,15.0,145.0,0,1,Ignored
3,3,6,3206.0,10.0,323.0,1,2,Slow
6,3,8,1501.0,30.0,130.0,1,1,Ignored
6,2,3,817.0,25.0,97.0,1,1,Ignored
2,3,6,2593.0,10.0,317.0,0,1,Slow
5,3,5,2403.0,0.0,139.0,1,1,Ignored
2,1,3,6085.0,20.0,283.0,0,2,Fast
2,1,5,2079.0,10.0,318.0,0,1,Fast
3,3,7,2660.0,25.0,315.0,1,1,Slow
5,2,4,1602.0,5.0,137.0,1,1,Ignored
2,2,1,1187.0,20.0,345.0,0,2,Slow
1,2,2,1559.0,25.0,358.0,0,2,Fast
6,2,2,938.0,30.0,114.0,0,2,Ignored
2,1,7,2466.0,10.0,316.0,0,1,Fast
5,1,7,2777.0,30.0,100.0,1,1,Slow
6,1,1,1677.0,10.0,64.0,0,1,Ignored
3,1,3,1559.0,20.0,317.0,0,1,Fast
5,2,5,500.0,15.0,160.0,0,1,Ignored
5,1,7,2445.0,15.0,139.0,0,2,Ignored
2,2,6,1998.0,25.0,359.0,0,1,Fast
3,3,8,318.0,20.0,297.0,0,1,Slow
1,3,7,736.0,10.0,378.0,0,1,Slow
5,3,5,1430.0,15.0,121.0,0,1,Ignored
6,2,7,2732.0,10.0,104.0,1,1,Ignored
5,1,6,701.0,30.0,153.0,0,1,Slow
1,1,6,2229.0,5.0,384.0,1,2,Fast
1,3,2,517.0,25.0,362.0,0,2,Fast
6,3,4,2437.0,30.0,100.0,0,2,Ignored
1,1,5,4465.0,25.0,362.0,1,2,Fast
2,3,6,1266.0,30.0,337.0,0,2,Slow
5,1,4,553.0,0.0,155.0,0,1,Ignored
3,1,8,813.0,25.0,304.0,0,1,Fast
6,2,1,1989.0,25.0,84.0,0,2,Ignored
5,2,5,1752.0,20.0,148.0,1,2,Ignored
6,2,6,1502.0,15.0,72.0,1,1,Ignored
2,3,1,1773.0,0.0,334.0,0,2,Slow
4,3,1,509.0,10.0,211.0,0,1,Ignored
1,1,4,1486.0,25.0,352.0,0,1,Fast
5,3,8,1626.0,15.0,180.0,1,1,Ignored
5,3,7,690.0,5.0,135.0,0,1,Ignored
5,1,3,946.0,10.0,139.0,0,1,Ignored
3,3,8,1769.0,10.0,305.0,0,2,Slow
2,3,6,1325.0,30.0,320.0,1,2,Fast
1,3,5,438.0,10.0,363.0,0,1,Slow
4,3,5,2044.0,15.0,260.0,0,1,Ignored
5,2,4,1910.0,5.0,105.0,1,1,Ignored
1,2,1,855.0,25.0,326.0,0,2,Fast
3,1,3,1579.0,25.0,344.0,0,2,Fast
6,3,8,2437.0,25.0,47.0,0,1,Ignored
6,1,6,1803.0,10.0,135.0,1,2,Ignored
6,2,2,560.0,5.0,110.0,1,1,Ignored
2,3,8,1173.0,0.0,364.0,1,2,Slow
1,1,4,347.0,5.0,313.0,1,1,Fast
5,3,6,1556.0,5.0,143.0,0,1,Ignored
2,3,4,1230.0,15.0,347.0,0,2,Ignored
6,2,2,1486.0,0.0,112.0,1,2,Ignored
1,3,6,2814.0,20.0,373.0,0,1,Fast
3,3,2,1107.0,0.0,311.0,1,1,Slow
6,2,5,1565.0,25.0,110.0,1,2,Ignored
4,2,8,526.0,15.0,225.0,0,1,Slow
4,1,3,610.0,15.0,199.0,0,2,Fast
1,1,2,700.0,0.0,395.0,1,1,Fast
4,1,1,2783.0,5.0,251.0,0,1,Slow
6,2,4,195.0,20.0,81.0,0,1,Ignored
4,3,3,1555.0,20.0,226.0,0,1,Ignored
6,3,8,1563.0,15.0,97.0,1,1,Ignored
1,2,4,1477.0,0.0,350.0,1,2,Fast
3,1,8,1625.0,5.0,298.0,1,1,Fast
4,1,8,2025.0,25.0,290.0,0,2,Slow
6,1,2,1194.0,0.0,76.0,0,1,Ignored
3,3,8,194.0,25.0,364.0,0,1,Fast
5,2,2,2619.0,5.0,197.0,0,1,Ignored
1,2,8,469.0,20.0,367.0,0,1,Fast
3,3,5,425.0,30.0,306.0,1,2,Fast
3,2,2,1010.0,30.0,270.0,0,1,Slow
4,3,1,1485.0,15.0,211.0,0,1,Ignored
2,1,3,506.0,30.0,345.0,1,1,Fast
1,1,1,1919.0,5.0,362.0,0,1,Fast
6,1,7,848.0,10.0,119.0,0,2,Ignored
1,1,2,594.0,0.0,357.0,1,1,Fast
1,1,3,1171.0,10.0,337.0,0,2,Fast
2,3,4,1985.0,30.0,353.0,1,2,Fast
4,3,8,2725.0,5.0,253.0,0,2,Ignored
4,1,3,1821.0,0.0,287.0,0,2,Slow
3,1,1,1074.0,20.0,301.0,0,1,Fast
2,2,2,1847.0,20.0,332.0,0,2,Slow
5,1,8,3266.0,30.0,117.0,0,1,Slow
1,2,3,2009.0,0.0,366.0,0,1,Slow
5,2,7,1556.0,15.0,152.0,0,2,Ignored
6,2,5,1414.0,20.0,79.0,1,2,Ignored
5,1,4,1194.0,0.0,179.0,1,2,Slow
2,1,6,325.0,0.0,331.0,1,2,Fast
6,3,7,666.0,10.0,72.0,0,2,Ignored
4,1,1,905.0,15.0,219.0,0,2,Slow
5,3,4,2965.0,25.0,160.0,0,2,Ignored
3,2,4,870.0,5.0,251.0,1,1,Slow
2,2,3,1650.0,15.0,320.0,0,1,Slow
6,1,3,952.0,5.0,123.0,0,2,Ignored
3,3,6,2093.0,0.0,312.0,1,1,Slow
1,2,1,561.0,0.0,369.0,1,2,Fast
2,3,6,848.0,10.0,353.0,0,1,Slow
5,2,1,1055.0,10.0,151.0,0,1,Ignored
4,3,7,1343.0,0.0,239.0,0,2,Ignored
6,1,7,967.0,5.0,109.0,0,1,Ignored
6,2,6,4902.0,30.0,143.0,0,1,Ignored
1,3,2,1623.0,30.0,338.0,1,1,Fast
5,2,8,2460.0,30.0,164.0,0,1,Ignored
6,3,1,989.0,10.0,122.0,0,1,Ignored
2,2,1,2390.0,0.0,299.0,0,1,Slow
2,3,6,651.0,5.0,340.0,0,2,Slow
1,3,5,515.0,30.0,344.0,0,2,Fast
3,3,5,1073.0,15.0,310.0,0,1,Ignored
4,1,3,1962.0,25.0,294.0,1,2,Fast
2,2,7,4229.0,15.0,337.0,1,1,Slow
2,1,8,510.0,10.0,360.0,0,2,Fast
3,3,1,581.0,0.0,306.0,1,1,Slow
2,3,1,,0.0,327.0,0,1,Ignored
5,3,6,1303.0,5.0,125.0,0,1,Ignored
1,1,5,4023.0,10.0,361.0,0,1,Fast
1,3,5,2868.0,30.0,293.0,0,1,Slow
5,1,3,1611.0,30.0,150.0,0,1,Slow
5,1,1,1748.0,15.0,148.0,1,1,Slow
3,2,1,1099.0,0.0,364.0,1,1,Slow
5,3,3,2156.0,20.0,138.0,0,1,Ignored
2,2,7,1245.0,30.0,320.0,0,2,Fast
2,2,1,1122.0,20.0,308.0,0,2,Slow
3,2,5,2418.0,10.0,285.0,1,1,Slow
3,2,7,1751.0,10.0,309.0,1,1,Slow
4,1,8,1018.0,20.0,236.0,0,1,Fast
5,3,5,1167.0,5.0,125.0,0,2,Ignored
4,1,2,1305.0,20.0,198.0,1,1,Fast
5,2,3,1550.0,0.0,74.0,1,1,Ignored
5,2,8,1511.0,20.0,154.0,1,2,Ignored
6,3,4,893.0,5.0,86.0,0,1,Ignored
6,2,7,1227.0,5.0,82.0,0,1,Ignored
1,3,5,1571.0,15.0,377.0,0,2,Ignored
3,3,8,1426.0,20.0,236.0,1,2,Slow
5,1,4,1168.0,20.0,94.0,0,2,Ignored
3,3,6,3124.0,5.0,353.0,1,2,Slow
2,1,1,452.0,30.0,327.0,0,2,Fast
6,3,1,808.0,30.0,86.0,0,1,Ignored
2,1,7,2401.0,20.0,339.0,1,1,Fast
2,3,3,1025.0,10.0,315.0,0,2,Slow
2,2,1,883.0,30.0,384.0,0,2,Fast
4,1,2,3239.0,10.0,233.0,0,2,Slow
1,2,4,677.0,10.0,376.0,1,2,Fast
1,3,2,1586.0,15.0,358.0,1,2,Slow
1,2,5,777.0,20.0,344.0,0,1,Slow
4,3,3,257.0,30.0,201.0,0,1,Slow
5,1,2,4396.0,20.0,147.0,0,2,Ignored
2,1,8,1627.0,15.0,310.0,0,2,Fast
4,1,1,701.0,25.0,229.0,0,1,Fast
4,3,5,332.0,10.0,255.0,0,2,Slow
3,1,8,534.0,0.0,275.0,0,1,Slow
6,3,6,1011.0,15.0,124.0,0,2,Ignored
5,3,7,3128.0,30.0,171.0,0,1,Ignored
